RPPS,Nom,Prenom,FINESS,RaisonSociale,Commune,LibCommune,CodePostal,Specialite,Etablissement
810100916765,MALYCHA,THOMAS,,CABINET DU DR THOMAS MALYCHA,33506,Sauveterre-de-Guyenne,33540,Spécialiste en Médecine Générale,non
810100296309,DULBECCO,EUGENIE,,CABINET DU DR CEDRIC MAGNAUDET,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810002774171,RUPP-NADEL,LAURENCE,,CABINET DU DR LAURENCE RUPP-NADEL,33165,Fargues-Saint-Hilaire,33370,Spécialiste en Médecine Générale,non
810100122844,BERNIERE,GREGORY,,CABINET DU DR GREGORY BERNIERE,33376,Saint-Aubin-de-Médoc,33160,Spécialiste en Médecine Générale,non
810002810058,PERE-COMBY,ISABELLE,,CABINET DU DR ISABELLE PERE-COMBY,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002755741,LEJEUNE,MICHELLE,,CABINET DU DR MICHELLE LEJEUNE,33227,Langon,33210,Spécialiste en Médecine Générale,non
810005183529,COVI-CROCHET,ANABELLE,,CABINET DU DR ANABELLE COVI-CROCHET,33140,Créon,33670,Spécialiste en Médecine Générale,non
810002757275,LAPORTE,PATRICK,,CABINET DU DR PATRICK LAPORTE,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,non
810002748548,MELANDY,MICHEL,,CABINET DU DR MICHEL MELANDY,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810100030120,KREMSER,FREDERIC,,CABINET DU DR FREDERIC KREMSER,33433,Saint-Loubès,33450,Spécialiste en Médecine Générale,non
810100066033,HIVERT KASSAB,STEPHANIE,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810004411822,FRASCA,MATTHIEU,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002769361,BUGEAUD,CATHERINE,330789991,EFS AQLI - SITE PELLEGRIN 1,33063,Bordeaux,33035,Spécialiste en Médecine Générale,oui
810100709228,EICHENE,BARBARA,,UNION BORDEAUX BEGLES,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810002771102,CARLES,BENOIT,,CABINET DU DR BENOIT CARLES,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002775186,VALLEJO,LAURENT,,CABINET DU DR LAURENT VALLEJO,33312,Parempuyre,33290,Spécialiste en Médecine Générale,non
810100768836,SCHNEIDER,CYRIANE,330000217,MAISON DE SANTE MARIE GALENE,33063,Bordeaux,33200,Spécialiste en Médecine Générale,oui
810002551090,DUTERTRE,FRANCOIS,,CABINET DU DR FRANCOIS DUTERTRE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100599587,NASSER EDDINE EL ATRACH,SELIM,,CABINET DU DR SELIM NASSER EDDINE EL ATRACH,33261,Lussac,33570,Spécialiste en Médecine Générale,non
810100891760,ALBERTI,AGATHE,,CABINET DU DR AGATHE ALBERTI,33527,Le Teich,33470,Spécialiste en Médecine Générale,non
810002761988,ARRIVE,DOMINIQUE,,CABINET DU DR DOMINIQUE ARRIVE,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810002771367,DE DUCLA,MICHEL,,CABINET DU DR MICHEL DE DUCLA,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002764891,ABADIE,MICHEL,,CABINET DU DR MICHEL ABADIE,33422,Saint-Jean-d'Illac,33127,Spécialiste en Médecine Générale,non
810100035251,ABRANTES,ESTELLE,,CABINET DU DR CELINE LEPY-EL KADRI,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002746864,MORA,ALAIN,,CABINET DU DR ALAIN MORA,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810100177996,POUCHOULIN,PERRINE,330000217,MAISON DE SANTE MARIE GALENE,33063,Bordeaux,33200,Spécialiste en Médecine Générale,oui
810002777687,TANGUY,SERGE,,CABINET DU DR SERGE TANGUY,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002769205,DUFRAISSE,JEAN-YVES,,CABINET DU DR JEAN-YVES DUFRAISSE,33009,Arcachon,33120,Spécialiste en Médecine Générale,non
810002758992,LEFEBVRE,JEAN-MARC,,CABINET DU DR JEAN-MARC LEFEBVRE,33063,Bordeaux,33077,Spécialiste en Médecine Générale,non
810002762333,BRUNEAU,BERNARD,,CABINET DU DR BERNARD BRUNEAU,33424,Saint-Laurent-Médoc,33112,Spécialiste en Médecine Générale,non
810100561876,VALLY,RISHAD,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810001408276,JUDDE DE LARIVIERE,EMMANUEL,330000217,MAISON DE SANTE MARIE GALENE,33063,Bordeaux,33200,Spécialiste en Médecine Générale,oui
810002817152,SANGARE,HABIB,,CABINET DU DR HABIB SANGARE,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100035251,ABRANTES,ESTELLE,,CABINET DU DR JEAN-LUC HERVOUET,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810100559318,COLARD,MATHIEU,,CABINET DU DR MATHIEU COLARD,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002811700,FAIVRE,GILLES,,CABINET DU DR GILLES FAIVRE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100949840,CAZAUBON,PIERRE,,CABINET DU DR PIERRE CAZAUBON,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810005160584,BEAUBRUN,CHRYSTELLE,,CABINET DU DR CHRYSTELLE BEAUBRUN,33397,Sainte-Eulalie,33560,Spécialiste en Médecine Générale,non
810002759156,KAUFFMANN,SOPHIE,,CABINET DU DR SOPHIE KAUFFMANN,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810002755840,CUBADDA,JACQUES,,CABINET DU DR JACQUES CUBADDA,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002760485,COUVIN,PATRICK,,CABINET DU DR PATRICK COUVIN,33096,Carbon-Blanc,33560,Spécialiste en Médecine Générale,non
810100687143,ARCINIEGA,STEPHANIE,,CABINET DU DR CELINE MOREAU-LADAN,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810002814571,DALE,CHARLES-HENRI,,CABINET DU DR CHARLES-HENRI DALE,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810004026364,BURBAUD,PIERRE,330783648,HOPITAL HAUT-LEVEQUE - CHU,33318,Pessac,33604,Neurologie,oui
810002756087,HANNON,DOMINIQUE,,CABINET DU DR DOMINIQUE HANNON,33192,Gradignan,33170,Spécialiste en Médecine Générale,non
810100207694,BEREAU,JUSTINE,330781352,HOPITAL SAINT-ANDRE - CHU,33063,Bordeaux,33075,Spécialiste en Médecine Générale,oui
810002812658,CHASSAGNE,FABRICE,,CABINET DU DR FABRICE CHASSAGNE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002823960,CAMBEFORT-BAYLE,ARMELLE,,CABINET DU DR ARMELLE CAMBEFORT-BAYLE,33519,Le Taillan-Médoc,33320,Spécialiste en Médecine Générale,non
810002822103,VIVENSANG,ERIC,,CABINET DU DR ERIC VIVENSANG,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100402261,GUILHON-PENAUD,SABINE,,CABINET DU DR SABINE GUILHON-PENAUD,33523,Targon,33760,Spécialiste en Médecine Générale,non
810002746666,LION,ALBERT,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002757101,LAUDOYER,VINCENT,,CABINET DU DR VINCENT LAUDOYER,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810003804456,BOUDOUSSE,ARNAUD,330780537,CENTRE MEDICO-CHIRURGICAL WALLERSTEIN,33011,Arès,33740,Spécialiste en Médecine Générale,oui
810100281780,PAGES,MARIE,,CABINET DU DR MARIE PAGES,33042,Belin-Béliet,33830,Spécialiste en Médecine Générale,non
810100475721,FRESNE,CELINE,,CABINET DU DR AUDREY COSSON,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810003458097,POULAIN,BERNARD,,CABINET DU DR BERNARD POULAIN,33529,La Teste-de-Buch,33260,Spécialiste en Médecine Générale,non
810002826856,DEVAUD,JEAN-YVES,330780529,CLINIQUE MUTUALISTE DE PESSAC,33318,Pessac,33608,Spécialiste en Médecine Générale,oui
810001408276,JUDDE DE LARIVIERE,EMMANUEL,330000217,MAISON DE SANTE MARIE GALENE,33063,Bordeaux,33200,Spécialiste en Médecine Générale,oui
810101122124,ROBINO,PHILIPPE,330059072,C. S. CREPS BORDEAUX-AQUITAINE,33522,Talence,33405,Spécialiste en Médecine Générale,oui
810001665834,OLINDO,STEPHANE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810002776416,FOURNIER,BENJAMIN,,CABINET DU DR BENJAMIN FOURNIER,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810002751492,BERGES,DOMINIQUE,,CABINET DU DR DOMINIQUE BERGES,33281,Mérignac,33700,Spécialiste en Médecine Générale,non
810002766367,PANAJOL,VERONIQUE,,CABINET DU DR VERONIQUE PANAJOL,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002823952,VIVIER,PASCALE,,CABINET DU DR PASCALE VIVIER,33226,Langoiran,33550,Spécialiste en Médecine Générale,non
810100446763,RAMON,JULIEN,,CABINET DU DR JULIEN RAMON,33334,Portets,33640,Spécialiste en Médecine Générale,non
810100167591,OLIVET,SANDRINE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810100742633,MAIRE,JULIE,,CABINET DU DR JULIE MAIRE,33449,Saint-Médard-en-Jalles,33160,Spécialiste en Médecine Générale,non
810001807428,CESBRON,HELENE,,CABINET DU DR HELENE CESBRON,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810002818754,LE TAILLANDIER DE GABORY,JEAN-BAPTISTE,,CABINET DU DR JEAN-BAPTISTE LE TAILLANDIER DE GABORY,33081,Cadillac,33410,Spécialiste en Médecine Générale,non
810002772902,LOQUILLARD,ANNE,,CABINET DU DR VINCENT KLOTZ,33162,Eysines,33320,Spécialiste en Médecine Générale,non
810100035590,VIDEAU,FREDERIC,,CABINET DU DR FREDERIC VIDEAU,33527,Le Teich,33470,Spécialiste en Médecine Générale,non
810100066033,HIVERT KASSAB,STEPHANIE,,CABINET DU DR STEPHANIE HIVERT KASSAB,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002763828,DEJEAN-REMIOT,MONIQUE,,CABINET DU DR MONIQUE DEJEAN-REMIOT,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002737301,MASSE,FREDERIQUE,330793183,CENTRE EXAMENS DE SANTE DE LA GIRONDE,33039,Bègles,33130,Spécialiste en Médecine Générale,oui
810004612239,PELRAS,GUILLAUME,,SELARL ANGIA,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810100859718,JAUNEAU,CHARLINE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002772274,GONZALEZ,JEAN-LUC,,CABINET DU DR JEAN-LUC GONZALEZ,33314,Pauillac,33250,Spécialiste en Médecine Générale,non
810002763794,BONAVERO,PHILIPPE,,CABINET DU DR PHILIPPE BONAVERO,33030,Barsac,33720,Spécialiste en Médecine Générale,non
810002751104,PACTON,JEAN-PIERRE,,CABINET DU DR JEAN-PIERRE PACTON,33036,Bazas,33430,Spécialiste en Médecine Générale,non
810002331964,MEREUZE,DAVID,,CABINET DU DR DAVID MEREUZE,33140,Créon,33670,Spécialiste en Médecine Générale,non
810003745188,GAILDRAT,FABIENNE,330782525,EHPAD MEDULI,33104,Castelnau-de-Médoc,33480,Spécialiste en Médecine Générale,oui
810002775244,FRAYSSINET,VINCENT,,CABINET DU DR VINCENT FRAYSSINET,33249,Lormont,33310,Spécialiste en Médecine Générale,non
810002757432,MASSON,ANNE-MARIE,,CABINET DU DR ANNE-MARIE MASSON,33330,Pompignac,33370,Spécialiste en Médecine Générale,non
810002761186,DEJAULT,MICHEL,330780958,IME DON BOSCO,33192,Gradignan,33173,Spécialiste en Médecine Générale,oui
810100450252,PRABONNAUD-CHAY,CATHERINE,,CABINET DU DR MARIE-HELENE PORTAL,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810100768661,TCHAKOUNTE,VALERIE,,CABINET DU DR PIERRE CAMEDESCASSE,33227,Langon,33210,Spécialiste en Médecine Générale,non
810100277127,KOUTO,ALEXANDRE,,SELARL DU DOCTEUR KOUTO,33056,Blanquefort,33290,Spécialiste en Médecine Générale,non
810100691988,HUYNH,PERNELLE,330780529,CLINIQUE MUTUALISTE DE PESSAC,33318,Pessac,33608,Spécialiste en Médecine Générale,oui
810100927648,SANE,ALICE,,CABINET DU DR ALICE SANE,33522,Talence,33400,Spécialiste en Médecine Générale,non
810100927341,LARSABAL,EMMANUEL,,CABINET DU DR EMMANUEL LARSABAL,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100599330,DECROIX,MARIE,330802356,CENTRE DEPARTEMENTAL PMI,33063,Bordeaux,33074,Spécialiste en Médecine Générale,oui
810002760675,ETESSE,JEAN-PASCAL,330791302,EHPAD  LE SABLONAT,33063,Bordeaux,33800,Spécialiste en Médecine Générale,oui
810100202430,MOTA,CECILE,,CABINET DU DR CECILE MOTA,33101,Cartelègue,33390,Spécialiste en Médecine Générale,non
810002772159,DESBORDES,NATHALIE,,CABINET DU DR NATHALIE DESBORDES,33522,Talence,33400,Spécialiste en Médecine Générale,non
810100165553,PERE-DOMART,AUDE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810001660629,PHILIPPE,FREDERIC,,SCP  DES MEDECINS DE BELLEGRAVE,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100686079,DUBERNAT,MANON,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002733698,PELISSIER,PATRICK,330798216,EHPAD LES CHARDONS BLEUS,33281,Mérignac,33700,Spécialiste en Médecine Générale,oui
810002764008,PROVOST,JEAN-MICHEL,,CABINET DU DR JEAN-MICHEL PROVOST,33038,Bégadan,33340,Spécialiste en Médecine Générale,non
810002827839,MEISSNER,WASSILIOS,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810100097038,BERTRAND,DAMIEN,,CABINET DU DR DAMIEN BERTRAND,33140,Créon,33670,Spécialiste en Médecine Générale,non
810100079945,BERTHIE,CELINE,,CABINET DU DR CELINE BERTHIE,33146,Cussac-Fort-Médoc,33460,Spécialiste en Médecine Générale,non
810002776358,SCOUARNEC-GARRABOS,CATHERINE,330780495,CLINIQUE MUTUALISTE DU MEDOC,33240,Lesparre-Médoc,33340,Spécialiste en Médecine Générale,oui
810002777273,TISNE-GODENECHE,SEVERINE,,CABINET DU DR SEVERINE TISNE-GODENECHE,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810004043054,SOLE,GUILHEM,330783648,HOPITAL HAUT-LEVEQUE - CHU,33318,Pessac,33604,Neurologie,oui
810002763885,LEGLISE,BRUNO,,CABINET DU DR BRUNO LEGLISE,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100709210,RAHMANI,RAPHAELLE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002775822,MAURAIN,PIERRE-HENRI,,CABINET DU DR PIERRE-HENRI MAURAIN,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810002745486,HERGUE,MICHEL,,CABINET DU DR MICHEL HERGUE,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810002756400,FROIDEVAL,JEAN-LOUIS,330029018,EHPAD LA VILLA DES PINS,33005,Andernos-les-Bains,33510,Spécialiste en Médecine Générale,oui
810100077907,LEOTY,MATHILDE,,CABINET DU DR MATHILDE LEOTY,33063,Bordeaux,33100,Spécialiste en Médecine Générale,non
810005059802,RIBAUT-PEYAS,NICOLAS,,CABINET DU DR NICOLAS RIBAUT-PEYAS,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002754207,GARDE,JEAN-FRANCOIS,330780503,HOPITAL PRIVE SAINT-MARTIN,33318,Pessac,33608,Spécialiste en Médecine Générale,oui
810100409522,GIL-JARDINE,CEDRIC,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002762903,MONTARIOL,YVES,,CABINET DU DR YVES MONTARIOL,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810100559276,MURET,ANTHONY,,CABINET DU DR ANTHONY MURET,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002825171,BAPTE-SIAGNI,FABIENNE,330000571,CH DE LA HAUTE GIRONDE,33058,Blaye,33394,Spécialiste en Médecine Générale,oui
810002767951,SERVANT,REMI,,CABINET DU DR REMI SERVANT,33550,Villenave-d'Ornon,33140,Spécialiste en Médecine Générale,non
810101134822,PECHER,JEAN,,CABINET DU DR JEAN PECHER,33412,Saint-Germain-d'Esteuil,33340,Spécialiste en Médecine Générale,non
810002764370,GAUBERT,MARIE-FRANCOISE,,CABINET DU DR MARIE-FRANCOISE GAUBERT,33243,Libourne,33500,Neurologie,non
810100705986,NOTARI,MARC-ANTOINE,,CABINET DU DR JEAN-LUC NARDON,33138,Coutras,33230,Spécialiste en Médecine Générale,non
810002823176,ADJANOHOUN - VIGNONDE,MICHELE,,CABINET DU DR MICHELE ADJANOHOUN - VIGNONDE,33063,Bordeaux,33300,Spécialiste en Médecine Générale,non
810002745718,CARRERA,JOEL,,CABINET DU DR JOEL CARRERA,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002755527,QUILICHINI,MICHEL,,CABINET DU DR MICHEL QUILICHINI,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810100706067,JADOT,DAPHNE,,CABINET DU DR DAPHNE JADOT,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810100093557,GERBERON,MARIE-HELENE,,CABINET DU DR MARIE-HELENE GERBERON,33273,Martignas-sur-Jalle,33127,Spécialiste en Médecine Générale,non
810002769023,CHEVILLOT,DAVID,,S.E.L.A.R.L DES DOCTEURS CASTAGNET TRUNET CHEVILLOT GAY,33352,La Réole,33190,Spécialiste en Médecine Générale,non
810100074466,ACHOURI,ABDALLAH,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
810100587996,RUIZ RODRIGUEZ,ADA,,CABINET DU DR ADA RUIZ RODRIGUEZ,33393,Saint-Denis-de-Pile,33910,Spécialiste en Médecine Générale,non
810100046753,GIBERT,SOPHIE,,CABINET DU DR SOPHIE GIBERT,33063,Bordeaux,33200,Spécialiste en Médecine Générale,non
810002778925,SPAMPINATO,UMBERTO,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Neurologie,oui
810100400570,BERNADET,PATRICIA,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002822426,PERSONNE,VIRGINIE,,CABINET DU DR VIRGINIE PERSONNE,33075,Bruges,33520,Spécialiste en Médecine Générale,non
810004612239,PELRAS,GUILLAUME,330780354,POLYCLINIQUE BORDEAUX-CAUDERAN,33063,Bordeaux,33200,Spécialiste en Médecine Générale,oui
810100634764,HAGET,FRANCOIS,,CABINET DU DR FRANCOIS HAGET,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810100706000,LORD,DAVID,,CABINET DU DR DAVID LORD,33009,Arcachon,33120,Spécialiste en Médecine Générale,non
810004816780,BOUGET,MICHELE,330793779,MAS  LE BARAIL,33281,Mérignac,33700,Spécialiste en Médecine Générale,oui
810002331964,MEREUZE,DAVID,,CABINET DU DR DAVID MEREUZE,33140,Créon,33670,Spécialiste en Médecine Générale,non
810002771912,BENESSE,PATRICK,,CABINET DU DR PATRICK BENESSE,33097,Carcans,33121,Spécialiste en Médecine Générale,non
810100809044,NTAMI,MAGLOIR,,CABINET DU DR MAGLOIR NTAMI,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002769015,BOUTINEAU,HERVE,,CABINET DU DR HERVE BOUTINEAU,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100271849,HIQUET,JEAN,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002752748,DECHARTRE,CHANTAL,,CABINET DU DR CHANTAL DECHARTRE,33138,Coutras,33230,Spécialiste en Médecine Générale,non
810002770815,FABRE,PIERRE-MICHEL,,CABINET DU DR PIERRE-MICHEL FABRE,33063,Bordeaux,33800,Spécialiste en Médecine Générale,non
810002754389,BLUM,DOMINIQUE,,CABINET DU DR DOMINIQUE BLUM,33063,Bordeaux,33000,Spécialiste en Médecine Générale,non
810002774460,HERMOSILLA-NICOLAS,EVE,,CABINET DU DR EVE HERMOSILLA-NICOLAS,33522,Talence,33400,Neurologie,non
810101152675,BOYER,ROMAIN,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810002759479,BECHADE,JEAN-MARIE,,CABINET DU DR JEAN-MARIE BECHADE,33213,La Brède,33650,Spécialiste en Médecine Générale,non
810002759370,RAYNAUD,JACQUES,,CABINET DU DR JACQUES RAYNAUD,33039,Bègles,33130,Spécialiste en Médecine Générale,non
810100874600,FATTANI,NORDINE,,CABINET DU DR NORDINE FATTANI,33350,Rauzan,33420,Spécialiste en Médecine Générale,non
810002762812,LACOSTE,BERNADETTE,,CABINET DU DR BERNADETTE LACOSTE,33523,Targon,33760,Spécialiste en Médecine Générale,non
810100905271,LASSALLE,GERMAIN,,CABINET DU DR GERMAIN LASSALLE,33506,Sauveterre-de-Guyenne,33540,Spécialiste en Médecine Générale,non
810002812302,CONAN,PIERRE,,CABINET DU DR PIERRE CONAN,33555,Marcheprime,33380,Spécialiste en Médecine Générale,non
810100547271,D'ESPARBES,PIERRE-GUILLAUME,,CABINET DU DR PIERRE-GUILLAUME D'ESPARBES,33051,Biganos,33380,Spécialiste en Médecine Générale,non
810100840130,MATUCHET,OPHELIE,,SCP DES MEDECINS GENERALISTES DE LA MSP COLLECTIF SANTE,33381,Saint-Caprais-de-Bordeaux,33880,Spécialiste en Médecine Générale,non
810100553279,DOJAT,SANDRINE,330781360,GROUPE HOSPITALIER PELLEGRIN - CHU,33063,Bordeaux,33076,Spécialiste en Médecine Générale,oui
810100508109,SECHERRE,LAURENT,,CABINET DU DR LAURENT SECHERRE,33424,Saint-Laurent-Médoc,33112,Spécialiste en Médecine Générale,non
810002747870,MANUEL,JEAN-PIERRE,,CABINET DU DR JEAN-PIERRE MANUEL,33243,Libourne,33500,Spécialiste en Médecine Générale,non
810100407591,FERRE,DAMIEN,,CABINET DU DR DAMIEN FERRE,33080,Cadaujac,33140,Spécialiste en Médecine Générale,non
810100559284,MALFAIT,MARLENE,330802356,CENTRE DEPARTEMENTAL PMI,33063,Bordeaux,33074,Spécialiste en Médecine Générale,oui
810002772472,CALABET,GHISLAINE,,CABINET DU DR GHISLAINE CALABET,33318,Pessac,33600,Spécialiste en Médecine Générale,non
810002777950,DALLAY,JEAN,,CABINET DU DR JEAN DALLAY,33119,Cenon,33150,Spécialiste en Médecine Générale,non
810002773066,CAZALS,PHILIPPE,330798216,EHPAD LES CHARDONS BLEUS,33281,Mérignac,33700,Spécialiste en Médecine Générale,oui
810002756525,VARLET,DOMINIQUE,,CABINET DU DR DOMINIQUE VARLET,33389,Saint-Ciers-sur-Gironde,33820,Spécialiste en Médecine Générale,non
810002753589,GALINOU,HELENE,,CABINET DU DR HELENE GALINOU,33036,Bazas,33430,Spécialiste en Médecine Générale,non
810101152592,LE BAS,MARIE,330000605,CTRE HOSPIT.R.BOULIN-LIBOURNE,33243,Libourne,33505,Spécialiste en Médecine Générale,oui
